0,1,2,3,4,5,6,7
0.347237080248084,3.026826553061743,2.694790126380272,1.1323107914013881,8.709898474845813,-5.079569323608604,-6.032791436887311,8.378688417835935
9.225314485132516,-1.0407655696319478,0.609584750921007,-7.179760158006166,-8.089290977556114,7.522436560466865,-8.900278811100476,2.8647853241298122
-0.007644177623802539,2.4263596780761576,1.6502547898767885,1.3072439142339087,9.101175091689369,-3.925921983250503,-5.370352852079566,8.702420595369142
1.6358646758196902,9.698900794526756,-7.5483777960874034,-8.284667023119377,-8.753886807043315,2.714817653651947,1.8538910987768724,-8.582472955610761
9.352053027468896,-2.245153873893324,0.9618264277958772,-6.163520471639449,-6.533425602362282,7.434934051022915,-7.8964072175074485,3.3250200256682434
7.495110676768821,-1.1988713961521764,0.5626540518004434,-8.441605182727624,-7.11061150219113,8.95680054343831,-6.89137325097901,3.754542423345112
2.0009109283908173,3.8664203373132464,2.1517740583888316,1.3743876334192353,8.883916181576218,-3.6394426514770064,-5.077425803694494,8.107640755601194
0.8263858372169139,2.9191105751814375,1.3182926025481325,1.9623769830924105,10.658438594397024,-3.064826946437761,-4.087720182782606,7.358691585684807
5.769453079497111,-4.742602644399101,0.6972290155812331,-2.340241965687624,-3.325199529320388,7.228490593571362,-2.9462934955528786,8.355830894695151
0.35714059639631723,-1.7174595552017649,1.3531102943977629,-9.15577927268244,1.024015983420244,1.1388431487405837,7.864952112117164,8.44679003791637
2.143376798726419,8.976867261781608,-7.318348258827748,-8.313560362736373,-7.80888526296915,2.2913636627744047,1.81249282672304,-9.42396628842453
2.423978988211124,2.7312870581372533,0.44191425099094084,0.6123927215124443,9.435286006153362,-3.946163728181308,-5.88112001575738,7.581242880414595
2.2031755363556,2.701047018548033,1.7640770545881073,2.053065630976226,9.17302038433214,-2.2297430776130738,-4.607239576444269,8.657220089714494
1.6917303287243166,3.909712704523018,2.3820207426762994,-0.7917915671601103,8.837979220722318,-2.082886197962183,-4.6258809591012096,8.583581976127011
0.6792980271727034,6.654289965300574,-8.143710963988694,-7.572551055436397,-8.091005870646839,2.4622338448671046,2.752612219167005,-10.257222439358717
2.437868022133211,-0.33259808313594263,1.710565875763558,-7.725913065926483,2.5799093175436085,2.5875526524056323,9.027660847831324,8.797451974217886
1.3448095346205609,-0.6589689892860227,0.8912855379073239,-8.736638386332666,2.6290278289964415,1.328106113183859,7.81722654357746,7.001790580517914
1.3399209604731537,-0.4371015909209164,2.121412591312918,-7.44445657194248,1.1529704047324592,2.4165587690961168,8.264671952218684,6.364276667075874
9.204262550578159,-1.136921969260134,-0.5917385482711379,-6.320922946540044,-6.798944198853252,9.088045471595807,-7.3389384891421985,3.090251008688046
8.376785197098926,-0.46266927578597095,2.118927475899195,-7.23369444955709,-7.109434273266886,9.476859031116547,-7.886946394692623,3.3370020260869695
1.0298065124914468,3.053469234764773,1.9423819898301804,0.801366245092395,9.25989569961706,-3.312503091269254,-5.659835093947571,7.779428726038257
2.3295624432519935,3.285298112959631,1.0240622799586236,0.5441409038686444,8.285182996904986,-4.284257165279591,-5.282853057705717,8.520649874687143
2.2332283099745585,3.1243706096198736,0.7815960933024,0.9569860244817753,8.258294948001113,-2.2494252973791893,-5.133791997956167,8.035956647455315
1.4634101816294642,-1.4256352031378428,0.48908589008126807,-7.648960091456265,1.985008034548222,3.163267080777388,9.247227351825334,7.482940773689097
7.707466097516557,-4.232620277404687,1.1415927217023936,-3.6665806168587083,-2.186040223647912,6.59761309037961,-4.579344788056449,7.5244903951014726
6.2616471998410645,-3.465027084354791,1.1671986508713137,-2.7249055370986826,-1.338626963750053,6.447002924811655,-4.84330864626366,7.496063635992693
4.991231038125492,-5.919201711434046,-0.14654875992985827,-4.672670220058473,-3.1398642091085285,7.318062129318654,-4.212172976002373,7.428302435809963
2.166892509402566,-0.37406614309877173,1.3870569466391673,-8.133627694186693,2.668871258007292,1.3119150516937426,9.180851474299423,8.174091324537471
8.240781416126246,-1.1196904364253424,-0.12107506593749795,-6.001058359094496,-5.729822764171736,7.298641713527405,-7.420589403037939,3.4561206859763947
5.8476617220516705,-3.330224438596258,0.7101822927990812,-4.073440482216257,-2.1127203362057303,6.995156777948818,-4.931360561246155,8.576131799508406
7.551557037099867,-0.3948818538207479,-0.06487697643058354,-7.856405267752548,-7.112904275012561,9.271895224904497,-9.718134039893716,2.9335743940705425
1.5420496509968897,2.558802050705224,1.357701958079208,1.1183033614520905,10.355706205366541,-3.9194489110662394,-4.640937986661737,9.282882950015331
7.097263828156258,-1.5905745698689788,0.35461484704101753,-6.897549190522547,-6.678572536122625,8.089762579763851,-7.328166241134941,3.4305857007972964
6.806899509934449,-3.6230596281398117,0.49293202917166395,-1.7727085992114684,-2.5403043693900167,5.9202675229527495,-4.256286918655469,6.788066392188185
1.8642456721087926,7.445929308397684,-8.619941061094767,-6.68393521907646,-8.61197202352817,1.9398848881918436,0.3832825356623981,-10.030938499036369
2.8799494676243573,8.48777358161822,-8.10297655165305,-8.245191332981074,-7.399167799216414,1.721959903665101,1.2832151505960065,-8.23134926683567
1.4648554635151045,-2.145113310167008,0.9553077688916012,-7.846422994562706,0.6430014426206143,1.4816690852699,8.566760281060766,7.361050751476289
0.4814908923954415,0.04205035581500849,1.1450771374925073,-8.976238221491743,2.842775734227323,1.373870935645991,8.158409621889707,6.47849037260464
5.318720725109477,-3.445497275286959,1.5212117186425163,-2.5516399063957573,-2.932787756290784,6.503610476147636,-2.3993745564639983,7.350881716380211
0.7009629390314494,-1.8368716574494612,0.12454019624530965,-8.157941120043933,2.40700704873524,2.5043363876284346,8.92786764128159,7.746788877898811
7.89707303575538,-2.0644737406800906,0.8579401944758527,-8.128613947088745,-7.638326449108183,8.47304974877532,-8.192099215624076,2.9336806216378792
1.843286992393142,9.265325406617713,-6.430737706592116,-9.151172782150505,-9.036367060879826,0.11435634767167757,1.1311867275971723,-9.688482102970335
7.901197856820677,-1.4829559827613998,-1.321808328308896,-7.0912126158669855,-6.337379973100129,9.689102193172658,-6.908141219581942,4.1377065165495965
1.3498422323641013,3.6105791509303846,1.5628316117567207,0.8659408152430448,9.571344871668357,-4.498302392366847,-3.4045519699594333,8.6386728377566
0.4936201248870056,0.0797645233866695,1.2848484945296603,-7.355417027799254,2.3555548365327463,-0.06564769436910844,8.880009383419859,6.678940993695619
6.826559638963349,-4.568412546286755,1.285755569115705,-2.154004483250024,-2.2820475732525183,5.83082775116206,-3.232393018828354,6.358011024043826
2.3438066662854666,3.0255385828168966,1.4968299135840304,3.191834736003576,9.396962303926255,-3.2467921019973507,-5.182056335580007,7.597642939108094
2.0696176227227783,8.688699273169327,-7.003661365069977,-8.135034894812605,-8.664635992370158,1.0488733829818626,1.5692308513629274,-9.533480354011571
7.106527118100142,-4.591779416580699,0.36944134695572495,-2.652572718454817,-2.5334061362619593,6.59117980044712,-4.361350875631388,7.401189443899702
8.286629603297175,-2.2172649481739577,1.5368496139993075,-7.588500082692123,-8.359009739322866,8.595770401400541,-9.562570770914807,3.7205637827647826
1.7397722743815003,2.4451875908859653,1.357577235422344,0.7196705351346,10.281752771285097,-2.7485111711563333,-4.808790508807795,8.215036109197559
7.5834383471226205,-1.6050122566335991,-0.5458449680607536,-7.364079497489204,-7.648380195763516,9.569557438093346,-8.25577695022957,2.6531214822493907
0.21331674648710142,-0.5134865017825392,0.9355848676953091,-8.163410559516624,1.9598127653193764,2.4595497298271676,9.055908729710511,8.54860938883546
2.326716988174088,2.6775958071109,0.6068508884440732,0.4657805685252182,8.463730161019505,-4.161772157760182,-3.927984381869221,6.713519897290562
7.285441789046336,-3.4850936088353244,0.9008316822054802,-2.9282620571342646,-3.0106195704838554,5.983210680535189,-2.4823086846458007,8.114952331300962
1.917482815469531,8.450735338847478,-7.523269176836385,-8.339562109251974,-8.653137935796561,1.0632025072178566,2.3430636502275437,-9.629552694885401
8.341329360540522,-1.41404987069605,1.010572774850366,-7.291816698971993,-7.332997744915837,10.827092107030847,-7.7992037590554375,4.285888005670172
7.439423167590219,-3.4116740998596713,-0.47307145820588614,-2.1619037607990363,-2.6126518557314715,6.272091115319426,-4.271722794530418,7.370379139254429
1.7224565410473698,3.4847773047587123,1.0831074664646279,0.0004484835125082576,8.619888221146928,-3.5644840046397577,-4.932899942513628,7.5322779138790725
5.828750979557783,-3.9592136646049636,1.1953970898633672,-3.522662009313459,-3.1281641689596054,5.987809999677163,-1.7559056237026431,6.810474809288581
1.5061357284790655,-0.8561143068298788,2.006259829342354,-8.154591605505702,2.212946767480267,2.7284251585459653,9.283732567551757,8.26869409786887
8.498500747493878,-1.3996000421870414,0.9764494375305957,-7.652736748287286,-6.209892244099691,7.727053754383912,-7.936476553061748,4.4285266469594315
0.542601403541024,2.5842552992584666,0.6901955293952791,0.8834647205124868,7.885960076291866,-3.3332928786508984,-5.779778385233442,7.101507086612894
1.1353023330686378,4.269795230215993,1.1054744841581532,2.4063053092702664,10.777799170256168,-4.923535279532054,-4.938504463205735,8.56533461500391
0.7609823842632102,0.8351252946559908,1.9461916860776267,-7.550243881798147,1.5909301996707432,1.778630682381732,8.491672904722034,6.475986042708723
8.573024858627015,-0.8704490707997685,1.225075448240243,-7.24967138358276,-6.02960519177674,8.99511487707179,-8.14102035192799,3.769632904502169
0.9050755075679642,-1.5093690831803594,0.6236073359024346,-7.4462103897869945,1.9392110584399171,0.925422382913139,10.411890375668506,9.106311682248938
-0.7787794320974954,-1.340948629283823,2.455727594236574,-8.005039167730688,1.8044468548291794,0.4265027973853692,7.9407480254002785,7.6547085454436825
1.5043307966408064,2.8510079281926086,3.430376052059586,1.6191768518709688,9.483669294321494,-2.623256548727793,-5.1945491125812095,7.664229905734956
1.4142565235588742,-0.22407159907112606,1.6651072620979408,-7.837237710787942,2.3772554912009216,3.3399589333243553,7.810444212933996,8.008299551339704
2.758276792634243,8.296497079909575,-8.236417423414093,-7.172816669707144,-8.863759296847167,2.4049342715871878,0.9706801477008504,-8.716636139851985
2.039063116980497,8.761647685925913,-6.575272190488389,-7.741147289109532,-9.815851426953138,2.686679153127251,2.586412363913909,-9.915097590786404
1.3915954680565035,-1.748027114959316,-0.20705573464510518,-8.027296508408444,2.880399901349408,1.4618586817720463,8.025035236336684,6.670173954569146
1.9703878251033495,8.429264718409412,-8.044768413363748,-6.98185877655497,-8.133486534172025,2.0109081445456827,1.1514557866560988,-10.27067191978199
9.19195960543047,-0.04610644365633121,1.0276203490896203,-6.884385329704492,-7.8929262916237715,8.310249313016195,-7.9648034764612,3.1119035935779937
2.077102608609114,2.9145393811486904,0.9119386748597955,2.4963431082112786,10.13797699580191,-3.412567335827202,-7.323352463561104,8.195908029761236
7.580732615575395,-0.9473436044994512,0.21305997108364816,-6.921457682932857,-7.360322097590437,9.202788216927447,-7.888275287072443,3.473560843636032
8.1042051649998,-0.96824672148809,-1.363786344327528,-7.758868816686036,-8.138266827132908,7.005463147537163,-7.9410778876320975,3.424149120573566
